Hamm: 
id: 19673, sub: hamm, src: hamm be an urban borough of dsseldorf
id: 21796, sub: clinton, src: clinton be in newyorkcity
id: 22035, sub: clinton, src: clinton win by awidemargin
id: 21242, sub: billclinton, src: billclinton be the hero of primarycolor
id: 23150, sub: billclinton, src: billclinton go to clinton
id: 21338, sub: billclinton, src: billclinton turn theu
id: 21709, sub: clinton, src: clinton be the candidate of thedlc
id: 20697, sub: billclinton, src: billclinton do not despise blackperson
id: 20635, sub: clinton, src: clinton side with gore
id: 22798, sub: clinton, src: clinton have a total of delegate
id: 22634, sub: billclinton, src: billclinton be look for acallgirl
id: 21012, sub: clinton, src: clinton have always be about change
id: 22697, sub: clinton, src: clinton lead the charge for abalancedbudget
id: 22960, sub: clinton, src: clinton vote against samdt
id: 21604, sub: billclinton, src: billclinton be still in thewhitehouse
id: 22595, sub: clinton, src: clinton tell theap
id: 20800, sub: clinton, src: clinton stick around for twoterm
id: 21205, sub: billclinton, src: billclinton has just become President of theunitedstate
id: 23161, sub: billclinton, src: billclinton need algore
id: 23303, sub: clinton, src: clinton will speak on aug
id: 23202, sub: clinton, src: clinton be suspicious of saddam
id: 20891, sub: clinton, src: clinton win by about margin
id: 22445, sub: clinton, src: clinton speak in kind
id: 23390, sub: billclinton, src: billclinton be re elected governor
id: 20692, sub: clinton, src: clinton should remain as president
id: 22030, sub: billclinton, src: billclinton be still president
id: 23170, sub: clinton, src: clinton will visit japan
id: 21688, sub: billclinton, src: billclinton yell at trentlott
id: 20686, sub: clinton, src: clinton be full of caucus
id: 24010, sub: billclinton, src: billclinton be a study in opposite
id: 21000, sub: clinton, src: clinton have a large number of httprequest
id: 21056, sub: clinton, src: clinton be more liberal than reaganandbush
id: 23232, sub: clinton, src: clinton be ahead by twopoint
id: 23628, sub: clinton, src: clinton focus on presidentbush
id: 22355, sub: clinton, src: clinton win in dalla
id: 23406, sub: billclinton, src: billclinton also love highnoon
id: 22464, sub: clinton, src: clinton do not speak during debate
id: 20866, sub: clinton, src: clinton win re election with ofthevote
id: 21542, sub: billclinton, src: billclinton have plenty of hair
id: 22827, sub: clinton, src: clinton WAS wrong on kosovo
id: 22924, sub: clinton, src: clinton only talk agoodgame
id: 23160, sub: clinton, src: clinton be for wallst
id: 23865, sub: clinton, src: clinton have trouble with blackvoter
id: 22399, sub: billclinton, src: billclinton be warm up to globalwarm
id: 24099, sub: billclinton, src: billclinton tell voter in newhampshire
id: 20905, sub: clinton, src: clinton spend more time in nc
id: 22635, sub: billclinton, src: billclinton be involve in asexscandal
id: 22303, sub: clinton, src: clinton be born in hope
id: 22837, sub: clinton, src: clinton win thewhitehouse
id: 21069, sub: clinton, src: clinton may take california
id: 21341, sub: billclinton, src: billclinton do a lot of badthing
id: 21951, sub: billclinton, src: billclinton be popular in mexico
id: 20810, sub: billclinton, src: billclinton was the Governor of asmallstate
id: 20445, sub: clinton, src: clinton love to make longspeech
id: 20962, sub: clinton, src: clinton be spend by cartographer
id: 20985, sub: billclinton, src: billclinton have run successfully for publicoffice
id: 21998, sub: billclinton, src: billclinton always have his eye on thepresidency
id: 21318, sub: billclinton, src: billclinton push for nafta
id: 23423, sub: clinton, src: clinton apologize to wynette
id: 21754, sub: clinton, src: clinton Is Right on iraq
id: 20662, sub: clinton, src: clinton lift economic sanction against yugoslavia
id: 22359, sub: clinton, src: clinton compared Obama to jessejackson
id: 20975, sub: clinton, src: clinton say during aradiointerview
id: 22041, sub: clinton, src: clinton have enough for twoterm
id: 22973, sub: clinton, src: clinton need to get alife
id: 22265, sub: clinton, src: clinton head to newhampshire
id: 21970, sub: billclinton, src: billclinton become president of theunitedstate
id: 22596, sub: billclinton, src: billclinton be a champion of womensright
id: 21510, sub: billclinton, src: billclinton was elected President of theunitedstate
id: 23754, sub: clinton, src: clinton be the subject of controversy
id: 21779, sub: billclinton, src: billclinton be afraid of johnmccain
id: 23698, sub: clinton, src: clinton move to arkansa
id: 23729, sub: clinton, src: clinton marry helenjohnson
id: 21397, sub: billclinton, src: billclinton be only asymptom
id: 22291, sub: clinton, src: clinton be a city locate in clintoncounty
id: 21632, sub: billclinton, src: billclinton might be athird
id: 21395, sub: clinton, src: clinton have be deploy by contrast
id: 21445, sub: clinton, src: clinton go to yale
id: 23275, sub: billclinton, src: billclinton be too much of arisk
id: 21563, sub: clinton, src: clinton be from newyork
id: 22130, sub: clinton, src: clinton be right in asense
id: 22199, sub: billclinton, src: billclinton pardon braswell
id: 22558, sub: clinton, src: clinton will serve as asenioradviser
id: 23077, sub: clinton, src: clinton be in thewhitehouse
id: 22429, sub: clinton, src: clinton was the only President born in arkansa
id: 21729, sub: billclinton, src: billclinton can be Secretary of state
id: 21914, sub: clinton, src: clinton be a township in butlercounty
id: 23582, sub: clinton, src: clinton renege on pollard
id: 23975, sub: clinton, src: clinton win as anewdemocrat
id: 23765, sub: clinton, src: clinton move to arkansa
id: 22576, sub: clinton, src: clinton run for president
id: 22367, sub: clinton, src: clinton do away with glasssteagall
id: 21846, sub: clinton, src: clinton write a note for bush
id: 22400, sub: clinton, src: clinton have enough for twoterm
id: 22969, sub: clinton, src: clinton choose not to take part
id: 23536, sub: billclinton, src: billclinton be a great case in point
id: 23882, sub: billclinton, src: billclinton make an appearance on thedailyshow
id: 21614, sub: clinton, src: clinton be schedule to visit uganda
id: 20953, sub: billclinton, src: billclinton remain popular among democrat
id: 22330, sub: billclinton, src: billclinton be born in hope
id: 24166, sub: clinton, src: clinton have do aprettygoodjob
id: 21433, sub: billclinton, src: billclinton also commit perjury
id: 21136, sub: clinton, src: clinton head home to chappaqua
id: 20429, sub: clinton, src: clinton oppose the war in iraq
id: 22304, sub: clinton, src: clinton lie about cigar
id: 20430, sub: clinton, src: clinton say on cnn
id: 23151, sub: billclinton, src: billclinton be also afreemason
id: 20860, sub: clinton, src: clinton was President of theunitedstate
id: 22126, sub: clinton, src: clinton be still in thewhitehouse
id: 21965, sub: clinton, src: clinton be win on experience
id: 20972, sub: clinton, src: clinton will say anything to get avote
id: 21214, sub: billclinton, src: billclinton be live proof
id: 22488, sub: clinton, src: clinton may be abettershot
id: 21734, sub: billclinton, src: billclinton be currently president of theunitedstate
id: 22976, sub: clinton, src: clinton be at afundraiser
id: 20958, sub: billclinton, src: billclinton tell voter in newhampshire
id: 23592, sub: clinton, src: clinton also tell leno
id: 22754, sub: clinton, src: clinton have attitude in thewhitehouse
id: 22382, sub: clinton, src: clinton be just agoodpolitician
id: 20494, sub: billclinton, src: billclinton cancel his visit to hue
id: 21606, sub: billclinton, src: billclinton say to bush
id: 24013, sub: clinton, src: clinton write a note for bush
id: 21384, sub: billclinton, src: billclinton lie about have anaffair
id: 20819, sub: billclinton, src: billclinton will no longer be President of theunitedstate
id: 23429, sub: clinton, src: clinton be in newyorkcity
id: 24105, sub: billclinton, src: billclinton have endorse barackobama
id: 21799, sub: billclinton, src: billclinton was still President of theunitedstate
id: 22778, sub: clinton, src: clinton have plenty of charisma
id: 24095, sub: billclinton, src: billclinton start his career as alawprofessor
id: 23433, sub: clinton, src: clinton draw support from woman
id: 24098, sub: billclinton, src: billclinton show up on thedailyshow
id: 23338, sub: clinton, src: clinton Would Crack Down on computer
id: 20553, sub: clinton, src: clinton have win primary
id: 23595, sub: billclinton, src: billclinton is no longer the President of theunitedstate
id: 22779, sub: billclinton, src: billclinton be hang like nijinsky
id: 20802, sub: billclinton, src: billclinton be at abaseballgame
id: 23016, sub: clinton, src: clinton do not commit perjury
id: 22983, sub: billclinton, src: billclinton come to lafayette
id: 22383, sub: clinton, src: clinton be swear into office
id: 22161, sub: clinton, src: clinton be still president
id: 23648, sub: billclinton, src: billclinton try to do entitlement
id: 23318, sub: clinton, src: clinton start in highschool
id: 21494, sub: clinton, src: clinton be successful as governor
id: 22020, sub: billclinton, src: billclinton say of georgebush
id: 20741, sub: clinton, src: clinton also receive assistance from leewilliam
id: 22955, sub: clinton, src: clinton be acquit in thesenate
id: 21866, sub: clinton, src: clinton be out of office
id: 22789, sub: clinton, src: clinton be impeach for areason
id: 23269, sub: billclinton, src: billclinton should run for president
id: 20478, sub: clinton, src: clinton vote in favorofthebill
id: 22368, sub: clinton, src: clinton have his own list of casualty
id: 21945, sub: clinton, src: clinton be run for clinton
id: 21421, sub: clinton, src: clinton have become somewhat of anationaljoke
id: 21513, sub: billclinton, src: billclinton say in passchristian
id: 21770, sub: clinton, src: clinton say in greensburg
id: 23115, sub: clinton, src: clinton write a note for bush
id: 22794, sub: clinton, src: clinton be then interrupt by anaide
id: 23346, sub: billclinton, src: billclinton be not a man of honor
id: 23654, sub: billclinton, src: billclinton be visit aschool
id: 22093, sub: clinton, src: clinton tell larryke
id: 22267, sub: clinton, src: clinton will leave officetoday
id: 21348, sub: clinton, src: clinton tell supporter in kentucky
id: 23224, sub: clinton, src: clinton form an exploratory committee in augustof
id: 22483, sub: clinton, src: clinton only appear on acoupleoftrack
id: 22484, sub: billclinton, src: billclinton be not run for president
id: 22236, sub: billclinton, src: billclinton occupy theovaloffice
id: 21002, sub: billclinton, src: billclinton raise fund in newjersey
id: 22668, sub: billclinton, src: billclinton be about to leave office
id: 21794, sub: clinton, src: clinton will visit japan
id: 21411, sub: clinton, src: clinton be married to andrea
id: 23880, sub: clinton, src: clinton win for anumberofreason
id: 24066, sub: clinton, src: clinton go to vietnam
id: 20509, sub: billclinton, src: billclinton speak about marijuana
id: 20676, sub: clinton, src: clinton win the election on change
id: 22183, sub: billclinton, src: billclinton be a regular customer of judy
id: 21718, sub: clinton, src: clinton be second only to reagan
id: 22848, sub: billclinton, src: billclinton be visit aschool
id: 23740, sub: clinton, src: clinton have more experience than obama
id: 22192, sub: clinton, src: clinton have make inroad in newyork
id: 23219, sub: clinton, src: clinton should still be president
id: 21307, sub: clinton, src: clinton refer to theaugust
id: 20622, sub: clinton, src: clinton have be there year
id: 21819, sub: clinton, src: clinton receive only ofthevote
id: 20527, sub: clinton, src: clinton later ask lewinsky
id: 23377, sub: billclinton, src: billclinton start to make sense
id: 20628, sub: clinton, src: clinton win big in california
id: 24009, sub: clinton, src: clinton have be a household name for year
